Tarih,Fiyat,Fiyat_Sayisal,Konum,Detaylar,URL
2025-12-14 19:37:27,33.000 TL,33.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/dora-dan-optimum-gardens-sitesi-11-ferah-daire-18569757
2025-12-14 19:37:27,46.500 TL,46.5,Kağıthane - Talatpaşa Mahallesi,,https://www.emlakjet.com/ilan/talatpasa-mari-vadi-evleri-21-metrobus-hatti-yani-oturuma-hazir-18569701
2025-12-14 19:37:27,140.000 TL,140.0,Şişli - Fulya Mahallesi,,https://www.emlakjet.com/ilan/torun-center-80m2-terasli-bogaz-manzarali-esyali-kiralik-11-18569690
2025-12-14 19:37:27,60.000 TL,60.0,Bağcılar - Göztepe Mahallesi,,https://www.emlakjet.com/ilan/31-batisehir-the-superior-living-aylik-odeme-full-esyali-18569689
2025-12-14 19:37:27,75.000 TL,75.0,Avcılar - Tahtakale Mahallesi,,https://www.emlakjet.com/ilan/modern-yaka-tek-yetkili-kiralama-ofisinden-31-kiralik-my326-18569684
2025-12-14 19:37:27,45.000 TL,45.0,Bağcılar - Göztepe Mahallesi,,https://www.emlakjet.com/ilan/21-batisehir-full-esyali-luks-daire-aylik-odemeli-18569673
2025-12-14 19:37:28,35.000 TL,35.0,Ataşehir - İnönü Mahallesi,,https://www.emlakjet.com/ilan/inonu-mah-yeditepe-universitesine-yurume-mesafesinde-21-daire-18569656
2025-12-14 19:37:28,27.000 TL,27.0,Çekmeköy - Sultançiftliği Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-sultanciftligi-ayri-mutfakli-yuksek-giris-11-daire-18569655
2025-12-14 19:37:28,45.000 TL,45.0,Ataşehir - İnönü Mahallesi,,https://www.emlakjet.com/ilan/inonu-mah-site-ici-metroya-yurume-mesafesi-esyali-cati-kati-21-18569654
2025-12-14 19:37:37,24.000 TL,24.0,Ataşehir - İnönü Mahallesi,,https://www.emlakjet.com/ilan/inonu-mah-site-icinde-unilere-yurume-mesafesinde-esyali-21-18569652
2025-12-14 19:37:37,30.000 TL,30.0,Arnavutköy - Mavigöl Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-bolluca-mavigol-mah-kiralik-21-daire-18569642
2025-12-14 19:37:37,30.000 TL,30.0,Küçükçekmece - Cennet Mahallesi,,https://www.emlakjet.com/ilan/baris-tan-cennet-in-basinda-yeni-binada-genis-ferah-11-daire-18569518
2025-12-14 19:37:38,30.000 TL,30.0,Sarıyer - Çayırbaşı Mahallesi,,https://www.emlakjet.com/ilan/sariyer-cayirbasinda-kiralik-mustakil-bahceli-ev-18569483
2025-12-14 19:37:38,18.500 TL,18.5,Sultangazi - 75. Yıl Mahallesi,,https://www.emlakjet.com/ilan/brn-celik-insaat-tan-75-yil-mah-yeni-bina-bahcekati-21-85m2-18569302
2025-12-14 19:37:38,48.000 TL,48.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/yesilkent-3-de-masrafsiz-metrobuse-yurume-mesafesi-kiralik-daire-18569300
2025-12-14 19:37:38,35.000 TL,35.0,Bahçelievler - Fevzi Çakmak Mahallesi,,https://www.emlakjet.com/ilan/yenibosna-f-cakmak-mahallesi-nde-oturuma-hazir-21-kiralik-daire-18569274
2025-12-14 19:37:38,50.000 TL,50.0,Bahçelievler - Şirinevler Mahallesi,,https://www.emlakjet.com/ilan/bahcelievler-memorial-hastanesi-tam-karsisi-kiralik-21-daire-18569273
2025-12-14 19:37:38,28.000 TL,28.0,Fatih - Akşemsettin Mahallesi,,https://www.emlakjet.com/ilan/aksemsettin-kocasinan-caddesi-kiralik-daire-18569103
2025-12-14 19:37:38,50.000 TL,50.0,Başakşehir - Kayabaşı Mahallesi,,https://www.emlakjet.com/ilan/basaksehir-kayasehir-18569074
2025-12-14 19:37:39,34.000 TL,34.0,Ataşehir - Kayışdağı Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-kiralik-esyali-11-18569030
2025-12-14 19:37:39,18.000 TL,18.0,Sultangazi - Zübeyde Hanım Mahallesi,,https://www.emlakjet.com/ilan/remax-tan-zubeyde-hanim-mah-kiralik-11-daire-18569017
2025-12-14 19:37:39,30.500 TL,30.5,Çekmeköy - Çatalmeşe Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-yapi-gayrimenkul-den-doga-manzarali-90m-21-daire-18568861
2025-12-14 19:37:39,21.000 TL,21.0,Pendik - Esenyalı Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-pendik-esenyali-mahallesi-18568791
2025-12-14 19:37:39,27.000 TL,27.0,Sultangazi - Yunus Emre Mahallesi,,https://www.emlakjet.com/ilan/yunus-emre-vega-awm-yakini-21-kiralik-daire-18568734
2025-12-14 19:37:39,36.000 TL,36.0,Küçükçekmece - Söğütlü Çeşme Mahallesi,,https://www.emlakjet.com/ilan/kucukcekmece-sogutlucesme-mh-21-full-esyali-kiralik-daire-18568675
2025-12-14 19:37:40,40.000 TL,40.0,Büyükçekmece - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/ataturk-mah-sefket-bey-konaklarinda-21-kiralik-daire-18568667
2025-12-14 19:37:40,23.000 TL,23.0,Sultangazi - İsmetpaşa Mahallesi,,https://www.emlakjet.com/ilan/aydin-ins-ismetpasa-mah-21-85m2-cati-kat-yeni-evli-cift-18568658
2025-12-14 19:37:40,16.500 TL,16.5,Sultangazi - Sultançiftliği Mahallesi,,https://www.emlakjet.com/ilan/aydin-ins-sultancitligi-mah-21-65m2-bahce-kat-5-10yillik-18568646
2025-12-14 19:37:40,25.000 TL,25.0,Pendik - Kavakpınar Mahallesi,,https://www.emlakjet.com/ilan/zeno-emlak-tan-cok-genis-2-ci-katta-kiralik-31-daire-18568636
2025-12-14 19:37:40,17.000 TL,17.0,Pendik - Kavakpınar Mahallesi,,https://www.emlakjet.com/ilan/zeno-emlak-tan-yuksek-giris-kiralik-21-daire-18568634
2025-12-14 19:37:40,47.000 TL,47.0,Kağıthane - Merkez Mahallesi,,https://www.emlakjet.com/ilan/kagithane-merkez-mah-oturmaya-hazir-site-icinde-7-24-guvenlik-18568575
2025-12-14 19:37:40,24.000 TL,24.0,Bayrampaşa - Yenidoğan Mahallesi,,https://www.emlakjet.com/ilan/bayrampasa-yenidogan-mah-11-temiz-kiralik-daire-18568481
2025-12-14 19:37:40,25.000 TL,25.0,Ataşehir - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/atasehir-mimar-sinan-buyuk-tip-21-18568466
2025-12-14 19:37:51,15.000 TL,15.0,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/aydin-ins-cebeci-mah-21-85m2-bahce-kat-haseki-yurume-mesafesi-18568455
2025-12-14 19:37:51,36.000 TL,36.0,Küçükçekmece - Yeşilova Mahallesi,,https://www.emlakjet.com/ilan/ersin-emlak-istanbul-2017-yapim-3-katli-bina-2-katta-firsat-21-18568451
2025-12-14 19:37:51,37.000 TL,37.0,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/aydin-ins-cebeci-mah-42-150m2-dubleks-ulasima-yakin-18568449
2025-12-14 19:37:52,12.000 TL,12.0,Küçükçekmece - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/ataturk-mah-kiralik-11-3-kat-18568438
2025-12-14 19:37:52,25.000 TL,25.0,Sultanbeyli - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/mehmet-akif-mahallesi-nde-kiralik-31-daire-18568437
2025-12-14 19:37:52,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Sultanbeyli - Battalgazi Mahallesi,,https://www.emlakjet.com/ilan/sonmezden-battalgazi-de-21-kiralik-yuksek-giris-18568436
2025-12-14 19:37:52,28.000 TL,28.0,Sultanbeyli - Battalgazi Mahallesi,,https://www.emlakjet.com/ilan/sonmezden-selcukhan-caddesi-uzerinde-iskanli-21-sifir-kiralik-18568432
2025-12-14 19:37:52,67.500 TL,67.5,Çekmeköy - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-site-ici-31-ara-kat-asansorlu-balkonlu-otoparkli-18568386
2025-12-14 19:37:52,26.000 TL,26.0,Sancaktepe - Emek Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-21-emek-mh-ara-kat-balkonlu-cadde-uzerinde-18568385
2025-12-14 19:37:53,26.000 TL,26.0,Beyoğlu - Cihangir Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-istiklal-cd-galatasaray-hamama-yakin-kiralik-11-esyali-daire-18568356
2025-12-14 19:37:53,45.000 TL,45.0,Kadıköy - Rasimpaşa Mahallesi,,https://www.emlakjet.com/ilan/yeldegirmeni-rihtima-yakin-kiralik-31-daire-18568345
2025-12-14 19:37:53,34.000 TL,34.0,Sancaktepe - Fatih Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-fatih-mallesi-gld-life-sitesin-de-ara-kat-on-cephe-31-kiralik-18568281
2025-12-14 19:37:53,15.000 TL,15.0,Tuzla - Evliya Çelebi Mahallesi,,https://www.emlakjet.com/ilan/t-r-gayrimenkulden-yaylada-merkezde-kiralik-catikati-18568269
2025-12-14 19:37:53,15.500 TL,15.5,Esenyurt - Balıkyolu Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-kelepir-daire-kiralik-18568259
2025-12-14 19:37:53,32.000 TL,32.0,Bağcılar - Göztepe Mahallesi,,https://www.emlakjet.com/ilan/goztepe-mahallesi-medipol-yani-kiralik-18568243
2025-12-14 19:37:53,35.000 TL,35.0,Bağcılar - Göztepe Mahallesi,,https://www.emlakjet.com/ilan/goztepe-mahallesinde-cetas-tarafinda-kiralik-daire-18568239
2025-12-14 19:37:53,18.000 TL,18.0,Küçükçekmece - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/emir-emlak-dan-21-1-kat-dogalgaz-kombili-temiz-daire-18568192
2025-12-14 19:37:54,27.000 TL,27.0,Çekmeköy - Taşdelen Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-sultanciftligi-nde-ayri-mutfakli-yuksek-giris-11-daire-18568124
2025-12-14 19:37:54,25.000 TL,25.0,Avcılar - Denizköşkler Mahallesi,,https://www.emlakjet.com/ilan/denizkoskler-de-31-saglam-binada-140m2-boyali-masrafsiz-kiralik-ara-kat-daire-18568041
2025-12-14 19:37:54,"45.000 TL
50.000 TL",,Bahçelievler - Şirinevler Mahallesi,,https://www.emlakjet.com/ilan/utraluks-esyali-5-yillik-binada-asansorlu-tumesyalar-luks-18568021
2025-12-14 19:37:54,55.000 TL,55.0,Maltepe - Altayçeşme Mahallesi,,https://www.emlakjet.com/ilan/dap-tango-kule-camlar-acilir-metro-yani-full-otel-esyali-18567975
2025-12-14 19:37:54,24.000 TL,24.0,Tuzla - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/tuzla-mimar-sinan-mah-genis-ara-kat-21-kiralik-daire-18567883
2025-12-14 19:37:54,30.000 TL,30.0,Tuzla - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/tuzla-mimar-sinan-mah-merkezde-bakimli-21-kiralik-daire-18567881
2025-12-14 19:37:54,22.000 TL,22.0,Esenyurt - Necip Fazıl Kısakürek Mahallesi,,https://www.emlakjet.com/ilan/kirac-star-towers-sitesi-31-amerikan-mutfak-kiralik-arakat-18567822
2025-12-14 19:37:54,27.500 TL,27.5,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-11-full-esyali-m2-metro-yurume-mesafesi-18567812
2025-12-14 19:37:55,48.000 TL,48.0,Ataşehir - Küçükbakkalköy Mahallesi,,https://www.emlakjet.com/ilan/kucukbakkalkoy-de-metro-yani-kiralik-95m2-21-kiralik-daire-18567806
2025-12-14 19:37:55,15.000 TL,15.0,Ümraniye - Topağacı Mahallesi,,https://www.emlakjet.com/ilan/kiralik-aile-bimasi-18567713
2025-12-14 19:37:55,75.000 TL,75.0,Zeytinburnu - Kazlıçeşme Mahallesi,,https://www.emlakjet.com/ilan/ottomare-de-muhtesem-deniz-manzarali-luks-esyali-11-daire-18567677
2025-12-14 19:38:05,25.000 TL,25.0,Büyükçekmece - Kumburgaz Mahallesi,,https://www.emlakjet.com/ilan/buyukcekmece-kumburgaz-da-21-kiralik-daire-sifir-proje-balkonlu-bahceli-18567598
2025-12-14 19:38:06,73.000 TL,73.0,Bahçelievler - Bahçelievler Mahallesi,,https://www.emlakjet.com/ilan/sevcan-remax-nef-bahcelievler-2-51-herbolumu-buyuk-balkon-teras-18567586
2025-12-14 19:38:06,45.000 TL,45.0,Kadıköy - Suadiye Mahallesi,,https://www.emlakjet.com/ilan/kaptan-arif-caddesin-de-21-kiralik-daire-18567471
2025-12-14 19:38:06,78.000 TL,78.0,Çekmeköy - Merkez Mahallesi,,https://www.emlakjet.com/ilan/ozlem-aksu-rapsodi-evleri-kiralik-bahceli-11-genis-m2-cift-cphe-18567457
2025-12-14 19:38:06,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Şişli - Kuştepe Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-sisli-de-trump-avm-ye-8-dk-mesafede-21-esyali-18567399
2025-12-14 19:38:06,32.500 TL,32.5,Şişli - Kuştepe Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-sisli-de-yeni-binada-21-esyali-buyuk-ferah-daire-18567396
2025-12-14 19:38:06,40.000 TL,40.0,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/umraniye-cakmak-varan-caddesi-uzerinde-metro-yurme-mesafesi-18567391
2025-12-14 19:38:07,"12.000 TL
14.000 TL",,Esenyurt - Fatih Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-fatih-mahallesi-942-sokak-kiralik-genis-11-daire-18567286
2025-12-14 19:38:07,37.000 TL,37.0,Çekmeköy - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-cumhuriyet-mahallesinde-genis-31-kiralik-daire-18567272
2025-12-14 19:38:07,13.000 TL,13.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-anadolu-mah-kiralik-21-cati-kat-daure-18567245
2025-12-14 19:38:07,22.000 TL,22.0,Pendik - Esenler Mahallesi,,https://www.emlakjet.com/ilan/emin-emlak-ta-esenlerde-c-tip-merkezi-karsisi-gebis-kullanisli-firsat-18567078
2025-12-14 19:38:07,41.000 TL,41.0,Gaziosmanpaşa - Yıldıztabya Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-gopda-yildizpark-modern-sitesinde-21-buyuk-tip-daire-18567067
2025-12-14 19:38:07,19.000 TL,19.0,Silivri - Selimpaşa Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-18567018
2025-12-14 19:38:08,63.000 TL,63.0,Kadıköy - Kozyatağı Mahallesi,,https://www.emlakjet.com/ilan/sifir-binada-balkonlu-ara-kat-70m2-21-amerikan-mutfakli-lux-18566941
2025-12-14 19:38:08,18.500 TL,18.5,Esenyurt - Sultaniye Mahallesi,,https://www.emlakjet.com/ilan/cansever-yapi-dan-n-logo-sitesinde-21-kiralik-daire-18566818
2025-12-14 19:38:08,60.000 TL,60.0,Tuzla - Yayla Mahallesi,,https://www.emlakjet.com/ilan/yetkili-ofis-landmark-tan-ozel-mimari-yapim-kiralik-51-dubleks-18566809
2025-12-14 19:38:08,25.000 TL,25.0,Sultangazi - Gazi Mahallesi,,https://www.emlakjet.com/ilan/istanbul-sultangazi-gazi-mahallesi-18566800
2025-12-14 19:38:08,25.000 TL,25.0,Küçükçekmece - İnönü Mahallesi,,https://www.emlakjet.com/ilan/inonu-mahallesi-1-uzum-sokak-21-daire-kiralik-18566424
2025-12-14 19:38:08,40.000 TL,40.0,Büyükçekmece - Sinanoba Mahallesi,,https://www.emlakjet.com/ilan/buyukcekmece-sinanoba-yesilada-sitesi-31-daire-kiralik-18566423
2025-12-14 19:38:09,32.000 TL,32.0,Sancaktepe - Osmangazi Mahallesi,,https://www.emlakjet.com/ilan/gate-of-anatolia-sitesinde-21-kiralik-daire-18566406
2025-12-14 19:38:09,15.000 TL,15.0,Tuzla - Aydınlı Mahallesi,,https://www.emlakjet.com/ilan/truva-gayrimenkul-den-dumankaya-dogu-kampus-sitesinde-10-18566298
2025-12-14 19:38:09,20.000 TL,20.0,Esenyurt - İnönü Mahallesi,,https://www.emlakjet.com/ilan/ima-dan-esenyurtta-merkezi-konumda-31-kiralik-daire-18566263
2025-12-14 19:38:09,20.500 TL,20.5,Küçükçekmece - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/ikitelli-sali-pazarin-da-cadde-uzeri-21-kiralik-120-m2-1-kat-18566229
2025-12-14 19:38:19,30.000 TL,30.0,Çekmeköy - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-camlikta-kiralik-21-arakat-18566218
2025-12-14 19:38:19,36.000 TL,36.0,Çekmeköy - Hamidiye Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-hamidiye-de-31-kismi-esyali-dubleks-daire-18566217
2025-12-14 19:38:19,33.000 TL,33.0,Kadıköy - Bostancı Mahallesi,,https://www.emlakjet.com/ilan/derya-dan-marmaraya5dk-yurume-mesafesinde21-kiralik-daire-18566150
2025-12-14 19:38:20,56.000 TL,56.0,Kartal - Yunus Mahallesi,,https://www.emlakjet.com/ilan/kartal-park34-sitesinde-ebeveyn-banyolu-31-kiralik-genis-daire-18565949
2025-12-14 19:38:20,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Beylikdüzü - Kavaklı Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-kavakli-yesilvadi-cemevi-park-manzarali-dubleks-32-18565916
2025-12-14 19:38:20,27.250 TL,27.25,Küçükçekmece - Halkalı Merkez Mahallesi,,https://www.emlakjet.com/ilan/fazilet-insaattan-kiralik-31-daire-18565854
2025-12-14 19:38:20,21.000 TL,21.0,Kağıthane - Gürsel Mahallesi,,https://www.emlakjet.com/ilan/metrobuse-yurme-mesafesi-21-bahceli-daire-18565846
2025-12-14 19:38:20,30.000 TL,30.0,Kağıthane - Hürriyet Mahallesi,,https://www.emlakjet.com/ilan/adliyeye-metroya-yakin-sifir-otoparkli-21-kiralik-daire-18565843
2025-12-14 19:38:20,28.000 TL,28.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-18565709
2025-12-14 19:38:21,30.000 TL,30.0,Çekmeköy - Hamidiye Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-hamidiye-yenibina-kiralik-21-daire-18565679
2025-12-14 19:38:21,42.000 TL,42.0,Ümraniye - Necip Fazıl Mahallesi,,https://www.emlakjet.com/ilan/umraniye-site-icinde-tadilatli-31-kiralik-metroya-200-mt-18565674
2025-12-14 19:38:21,60.000 TL,60.0,Maltepe - Altıntepe Mahallesi,,https://www.emlakjet.com/ilan/altintepe-mustakil-bina-61-deniz-manzarali-215m-40m-terasli-18565672
2025-12-14 19:38:21,42.000 TL,42.0,Ümraniye - Yukarı Dudullu Mahallesi,,https://www.emlakjet.com/ilan/site-icinde-metroya-150-mt-mesafese-21-kiralik-daire-18565671
2025-12-14 19:38:21,20.000 TL,20.0,Ümraniye - Dumlupınar Mahallesi,,https://www.emlakjet.com/ilan/hilal-emlaktan-musatakil-daire-21-duz-giris-20-000-tl-18565601
2025-12-14 19:38:21,35.000 TL,35.0,Ümraniye - Esenevler Mahallesi,,https://www.emlakjet.com/ilan/finns-mer-koms-esenevler-mah-21-ara-kat-esyali-daire-35-000-tl-18565600
2025-12-14 19:38:21,20.000 TL,20.0,Eyüpsultan - Nişancı Mahallesi,,https://www.emlakjet.com/ilan/esyali-temiz-saglam-binada-merkezi-konumda-18565571
2025-12-14 19:38:22,50.000 TL,50.0,Gaziosmanpaşa - Sarıgöl Mahallesi,,https://www.emlakjet.com/ilan/master-proje-den-misal-istanbulda-genis-tip-ferah-ekstrali-31-18565553
2025-12-14 19:38:22,22.000 TL,22.0,Tuzla - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/gkn-gayrimenkul-den-21-merkezi-konumda-kiralik-daire-18565551
2025-12-14 19:38:22,23.500 TL,23.5,Gaziosmanpaşa - Merkez Mahallesi,,https://www.emlakjet.com/ilan/gop-hastane-acil-karsisi-full-tadilatli-100m-21-boyali-1-kat-18565537
2025-12-14 19:38:22,24.500 TL,24.5,Gaziosmanpaşa - Merkez Mahallesi,,https://www.emlakjet.com/ilan/mugla-emlaktan-merkez-mah-de-120m-21-boyali-masrafsiz-4-kat-18565536
2025-12-14 19:38:22,29.000 TL,29.0,Sancaktepe - Kemal Türkler Mahallesi,,https://www.emlakjet.com/ilan/sarigazi-kemalturkler-de-kiralik-41-yuksek-giris-daire-18565484
2025-12-14 19:38:22,190.000 TL,190.0,Beşiktaş - Etiler Mahallesi,,https://www.emlakjet.com/ilan/etiler-alkent-karsisi-yeni-proje-31-kiralik-18565464
2025-12-14 19:38:22,88.000 TL,88.0,Ümraniye - Esenevler Mahallesi,,https://www.emlakjet.com/ilan/esen-emlak-araciligiyla-site-ici-yuksek-tavan-genis-salon-41-18565444
2025-12-14 19:38:23,25.000 TL,25.0,Beykoz - Tokatköy Mahallesi,,https://www.emlakjet.com/ilan/beykoz-tokatkoy-de-onu-acik-21-kiralik-daire-18565443
2025-12-14 19:38:23,48.000 TL,48.0,Bağcılar - 15 Temmuz Mahallesi,,https://www.emlakjet.com/ilan/flat24-sitesi-basin-ekspreste-kiralik-21-sifir-daire-18565397
2025-12-14 19:38:23,45.000 TL,45.0,Beylikdüzü - Barış Mahallesi,,https://www.emlakjet.com/ilan/westside-esyali-21-tasinmaya-hazir-18565127
2025-12-14 19:38:33,23.000 TL,23.0,Maltepe - Cevizli Mahallesi,,https://www.emlakjet.com/ilan/lamer-dragos-metroya-yurume-mesafe-10-esyasiz-18565125
2025-12-14 19:38:33,55.000 TL,55.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-adnankahveci-mah-belinay2-sitesi-42-kiralik-dubleks-18565123
2025-12-14 19:38:33,30.000 TL,30.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/karadeniz-mahlesinde-21-kiralik-daire-18565115
2025-12-14 19:38:33,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Kadıköy - Suadiye Mahallesi,,https://www.emlakjet.com/ilan/catalcesmede-31-caddeye-2-bina-deniz-manzarali-full-mobilyali-18565071
2025-12-14 19:38:33,34.500 TL,34.5,Üsküdar - Kirazlıtepe Mahallesi,,https://www.emlakjet.com/ilan/kiralik-kirazlitepe-toki-konutlari-11-bahce-kati-18565055
2025-12-14 19:38:34,15.500 TL,15.5,Pendik - Ahmet Yesevi Mahallesi,,https://www.emlakjet.com/ilan/ahmetyasevi-de-21-kiralik-18565034
2025-12-14 19:38:34,35.000 TL,35.0,Üsküdar - Küçük Çamlıca Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-kucuk-camlicada-genis-ferah-31-18565001
2025-12-14 19:38:34,20.000 TL,20.0,Pendik - Kaynarca Mahallesi,,https://www.emlakjet.com/ilan/alt-kaynarca-da-kiralik-daire-18564837
2025-12-14 19:38:34,50.000 TL,50.0,Bağcılar - Kirazlı Mahallesi,,https://www.emlakjet.com/ilan/yeni-hayat-kirazli-evlerinde-31-kiralik-daire-18564830
2025-12-14 19:38:34,20.500 TL,20.5,Eyüpsultan - Karadolap Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-binevlerde-21-75-m-18564720
2025-12-14 19:38:34,19.000 TL,19.0,Sancaktepe - Veysel Karani Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-veysel-karani-de-kiralik-21-daire-18564717
2025-12-14 19:38:34,23.000 TL,23.0,Sultanbeyli - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-merkezde-31-kiralik-daire-18564714
2025-12-14 19:38:34,16.500 TL,16.5,Sancaktepe - Akpınar Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-21-akpinar-mh-sancaktepe-cadde-yani-18564712
2025-12-14 19:38:35,25.000 TL,25.0,Sancaktepe - Abdurrahmangazi Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-aksu-evleri-genis-21-kiralik-daire-18564710
2025-12-14 19:38:35,70.000 TL,70.0,Kartal - Gümüşpınar Mahallesi,,https://www.emlakjet.com/ilan/demirlipark-da-kiralik-esyali-31-daire-18564708
2025-12-14 19:38:35,28.000 TL,28.0,Sancaktepe - Akpınar Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-akpinar-mah-kiralik-41-ust-dublex-18564707
2025-12-14 19:38:35,40.000 TL,40.0,Kadıköy - Dumlupınar Mahallesi,,https://www.emlakjet.com/ilan/fikirtepe-baysas-216-2-etap-kiralik-11-daire-net-45m2-18564688
2025-12-14 19:38:35,22.000 TL,22.0,Esenyurt - Yunus Emre Mahallesi,,https://www.emlakjet.com/ilan/esenurt-yunusemre-mh-buyuk-aydinlik-ebveyn-banyolu-31-kiralik-18564513
2025-12-14 19:38:36,18.000 TL,18.0,Pendik - Yayalar Mahallesi,,https://www.emlakjet.com/ilan/yayalarda-cift-balkonlu-21-kiralik-daire-18564447
2025-12-14 19:38:36,25.000 TL,25.0,Beylikdüzü - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-metrobuse-2-dk-ultra-luks-esyali-11-daire-18564027
2025-12-14 19:38:36,45.000 TL,45.0,Küçükçekmece - Tevfik Bey Mahallesi,,https://www.emlakjet.com/ilan/tevfikbey-mahallesin-de-kiralik-yeni-binada-22-ferah-dubleks-18563804
2025-12-14 19:38:36,17.000 TL,17.0,Esenyurt - Yeşilkent Mahallesi,,https://www.emlakjet.com/ilan/tum-ulasima-kiralik-21-daire-18563713
2025-12-14 19:38:36,34.000 TL,34.0,Maltepe - Girne Mahallesi,,https://www.emlakjet.com/ilan/maltepe-meric-park-evleri-sitesinde-21-kiralik-daire-18563688
2025-12-14 19:38:36,31.500 TL,31.5,Kartal - Soğanlık Yeni Mahallesi,,https://www.emlakjet.com/ilan/hastane-adliye-e5-metro-yani-uprise-elite-buyuk-m2-firsat-11-18563620
2025-12-14 19:38:37,63.000 TL,63.0,Kadıköy - Göztepe Mahallesi,,https://www.emlakjet.com/ilan/goztepe-cimenzar-31-kiralik-ferah-daire-18563589
2025-12-14 19:38:47,30.000 TL,30.0,Kağıthane - Harmantepe Mahallesi,,https://www.emlakjet.com/ilan/tuncaydan-harmanetepede-caddey-yakin-full-sifir-esyali-21-daire-18563429
2025-12-14 19:38:47,25.000 TL,25.0,Kağıthane - Yeşilce Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-metroya-yurume-mesafesi-sifir-esyali-10-studyo-daire-18563427
