Tarih,Fiyat,Fiyat_Sayisal,Fiyat_Per_m2,Semt,Mahalle,Konum,Oda_Sayisi,Brut_Alan_m2,Brut_Alan_m2_Numeric,Kat,Detaylar,URL
2025-12-14 21:45:02,25.000 TL,25.0,0.36,Üsküdar - Cumhuriyet Mahallesi,,Üsküdar - Cumhuriyet Mahallesi,2+1,70,70,,"Cumhuriyet Mah.de 2+1 70 M2 Bahçe Kullanımlı Daire
Üsküdar - Cumhuriyet Mahallesi
Daire | 2+1 | Bahçe katı | 70 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/cumhuriyet-mah-de-21-70-m2-bahce-kullanimli-daire-18576897
2025-12-14 21:45:03,33.500 TL,33.5,0.37,Küçükçekmece - İstasyon Mahallesi,,Küçükçekmece - İstasyon Mahallesi,2+1,90,90,1,"Real Home'dan Gültepe'de 2+1 Kiralık 90 M2 Yeni Daire
Küçükçekmece - İstasyon Mahallesi
Daire | 2+1 | 1. Kat | 90 m²
33.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/real-home-dan-gultepe-de-21-kiralik-90-m2-yeni-daire-18576874
2025-12-14 21:45:03,60.000 TL,60.0,0.43,Şişli - Merkez Mahallesi,,Şişli - Merkez Mahallesi,3+1,140,140,3,"Şişli'de 3+1 Eşyalı Asansörlü Kiralık Daire
Şişli - Merkez Mahallesi
Daire | 3+1 | 3. Kat | 140 m²
60.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sisli-de-31-esyali-asansorlu-kiralik-daire-18576859
2025-12-14 21:45:03,14.000 TL,14.0,0.34,Esenyurt - Yeşilkent Mahallesi,,Esenyurt - Yeşilkent Mahallesi,1+0,41,41,22,"İnovya 3 Te En Güzel Blokta Full Eşyalı 1+0 Kiralık
Esenyurt - Yeşilkent Mahallesi
Daire | Stüdyo | 22. Kat | 41 m²
14.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/inovya-3-te-en-guzel-blokta-full-esyali-10-kiralik-18576805
2025-12-14 21:45:03,25.000 TL,25.0,0.28,Üsküdar - Valide-i Atik Mahallesi,,Üsküdar - Valide-i Atik Mahallesi,2+1,90,90,,"Bahçekatı 2+1 Genişzeynepkamil Üsküdar
Üsküdar - Valide-i Atik Mahallesi
Daire | 2+1 | Bahçe katı | 90 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bahcekati-21-geniszeynepkamil-uskudar-18576750
2025-12-14 21:45:03,25.000 TL,25.0,0.3,Çatalca - Ferhatpaşa Mahallesi,,Çatalca - Ferhatpaşa Mahallesi,2+1,84,84,Zemin,"Çatalca’da Göl Manzaralı Giriş Kat
Çatalca - Ferhatpaşa Mahallesi
Daire | 2+1 | Düz Giriş (Zemin) | 84 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/catalca-da-gol-manzarali-giris-kat-18576584
2025-12-14 21:45:04,50.000 TL,50.0,0.32,Küçükçekmece - Atakent Mahallesi,,Küçükçekmece - Atakent Mahallesi,3+1,157,157,8,"Halkalı Toki Manolya Evleri Kiralık 3+1 Daire 157m2 Küçükçekmece
Küçükçekmece - Atakent Mahallesi
Daire | 3+1 | 8. Kat | 157 m²
50.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/halkali-toki-manolya-evleri-kiralik-31-daire-157m2-kucukcekmece-18576576
2025-12-14 21:45:04,29.000 TL,29.0,0.37,Kağıthane - Merkez Mahallesi,,Kağıthane - Merkez Mahallesi,2+1,79,79,,"Sahibinden Kiralık Full Eşyalı Daire
Kağıthane - Merkez Mahallesi
Daire | 2+1 | Kot 1 (-1). Kat | 79 m²
29.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sahibinden-kiralik-full-esyali-daire-18576567
2025-12-14 21:45:04,17.500 TL,17.5,0.22,Küçükçekmece - Mehmet Akif Mahallesi,,Küçükçekmece - Mehmet Akif Mahallesi,2+1,80,80,5,"Emir Emlaktan Kiralık 2+1 Temiz Daire
Küçükçekmece - Mehmet Akif Mahallesi
Daire | 2+1 | 5. Kat | 80 m²
17.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/emir-emlaktan-kiralik-21-temiz-daire-18576452
2025-12-14 21:45:04,20.000 TL,20.0,0.22,Büyükçekmece - Kamiloba Mahallesi,,Büyükçekmece - Kamiloba Mahallesi,2+1,90,90,3,"## Kamiloba'da 2+1 Eşyalı Kiralık Daire ##
Büyükçekmece - Kamiloba Mahallesi
Daire | 2+1 | 3. Kat | 90 m²
20.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kamiloba-da-21-esyali-kiralik-daire-18576426
2025-12-14 21:45:04,35.000 TL,35.0,0.5,Pendik - Kurtköy Mahallesi,,Pendik - Kurtköy Mahallesi,2+1,70,70,7,"Pendik Kurtköy Kuğulu Park Sitesi Kiralık 2+1 70 M2 Teraslı
Pendik - Kurtköy Mahallesi
Daire | 2+1 | 7. Kat | 95 m²
35.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/pendik-kurtkoy-kugulu-park-sitesi-kiralik-21-70-m2-terasli-18576385
2025-12-14 21:45:14,25.000 TL,25.0,0.29,Çekmeköy - Aydınlar Mahallesi,,Çekmeköy - Aydınlar Mahallesi,2+1,85,85,3,"Aydınlar Mah Dearakat ,ferah Bir 2+1 Daire,
Çekmeköy - Aydınlar Mahallesi
Daire | 2+1 | 3. Kat | 85 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/aydinlar-mah-dearakat-ferah-bir-21-daire-18576288
2025-12-14 21:45:15,20.000 TL,20.0,0.17,Silivri - Yeni Mahallesi,,Silivri - Yeni Mahallesi,3+1,120,120,2,"Yeni Mah. 3+1 Kiralık Daire Arakat Güney Cephe Site İçerisinde
Silivri - Yeni Mahallesi
Daire | 3+1 | 2. Kat | 120 m²
20.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/yeni-mah-31-kiralik-daire-arakat-guney-cephe-site-icerisinde-18576199
2025-12-14 21:45:15,40.000 TL,40.0,0.47,Bahçelievler - Yenibosna Merkez Mahallesi,,Bahçelievler - Yenibosna Merkez Mahallesi,2+1,85,85,2,"İkebana Evlerinde Eşyalı Kiralık 2+1 Ameriken Mutfak Daire
Bahçelievler - Yenibosna Merkez Mahallesi
Daire | 2+1 | 2. Kat | 85 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/ikebana-evlerinde-esyali-kiralik-21-ameriken-mutfak-daire-18576182
2025-12-14 21:45:15,31.000 TL,31.0,0.31,Sultanbeyli - Abdurrahmangazi Mahallesi,,Sultanbeyli - Abdurrahmangazi Mahallesi,2+1,100,100,1,"Aramanıza uygun yeni bir ilan yayınlandığında ilk sizin haberiniz olsun.
Aramayı Kaydet
Sultanbeyli Merkezde Ferah 2+1 Kiralık Daire
Sultanbeyli - Abdurrahmangazi Mahallesi
Daire | 2+1 | 1. Kat | 100 m²
31.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sultanbeyli-merkezde-ferah-21-kiralik-daire-18576171
2025-12-14 21:45:15,25.000 TL,25.0,0.25,Sultangazi - Cebeci Mahallesi,,Sultangazi - Cebeci Mahallesi,2+1,100,100,3,"Aydın İnş Cebeci Mah 2+1 100m2 3.kat Haseki Yürüme Mesafe Ulaşıma Yakın
Sultangazi - Cebeci Mahallesi
Daire | 2+1 | 3. Kat | 100 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/aydin-ins-cebeci-mah-21-100m2-3-kat-haseki-yurume-mesafe-ulasima-yakin-18576132
2025-12-14 21:45:15,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,0.12,Avcılar - Mustafa Kemal Paşa Mahallesi,,Avcılar - Mustafa Kemal Paşa Mahallesi,4+2,260,260,5,"İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL
Bölge Raporunu İncele
Avcılar Mustafa Kemal Paşa Mahallesinin Full Bakımlı En Büyük Kiralık 4+2 Daire
Avcılar - Mustafa Kemal Paşa Mahallesi
Daire | 4+2 | 5. Kat | 260 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/avcilar-mustafa-kemal-pasa-mahallesinin-full-bakimli-en-buyuk-kiralik-42-daire-18576075
2025-12-14 21:45:15,19.000 TL,19.0,0.16,Bağcılar - Fatih Mahallesi,,Bağcılar - Fatih Mahallesi,3+1,120,120,4,"Bağcılar Fatihte 3+1 Kiralık Daire ( Metronun Dibinde)
Bağcılar - Fatih Mahallesi
Daire | 3+1 | 4. Kat | 120 m²
19.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bagcilar-fatihte-31-kiralik-daire-metronun-dibinde-18575874
2025-12-14 21:45:16,50.000 TL,50.0,0.56,Beyoğlu - Cihangir Mahallesi,,Beyoğlu - Cihangir Mahallesi,2+1,90,90,1,"Beyoğlu Cihangir Firuzağada Kiralık Daire Full Eşyalı Yüksek Tavanlı 2+1
Beyoğlu - Cihangir Mahallesi
Daire | 2+1 | 1. Kat | 90 m²
50.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/beyoglu-cihangir-firuzagada-kiralik-daire-full-esyali-yuksek-tavanli-21-18575845
2025-12-14 21:45:16,25.000 TL,25.0,0.22,Bağcılar - Demirkapı Mahallesi,,Bağcılar - Demirkapı Mahallesi,3+1,115,115,4,"Demirkapıda 3+1 Kiralık Daire (cuma Pazarınayakın)
Bağcılar - Demirkapı Mahallesi
Daire | 3+1 | 4. Kat | 115 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/demirkapida-31-kiralik-daire-cuma-pazarinayakin-18575822
2025-12-14 21:45:16,24.000 TL,24.0,0.17,Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi,,Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi,4+1,145,145,5,"Çözüm Gayrimenkulden Barbaros Mah. 4+1 5.kat Daire
Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi
Daire | 4+1 | 5. Kat | 145 m²
24.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/cozum-gayrimenkulden-barbaros-mah-41-5-kat-daire-18575760
2025-12-14 21:45:16,24.000 TL,24.0,0.28,Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi,,Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi,2+1,85,85,,"Çözüm Gayrimenkulden Barbaros Mah. 2+1 Tertemiz Daire
Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi
Daire | 2+1 | Kot 1 (-1). Kat | 85 m²
24.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/cozum-gayrimenkulden-barbaros-mah-21-tertemiz-daire-18575594
2025-12-14 21:45:16,35.000 TL,35.0,0.27,Pendik - Yenişehir Mahallesi,,Pendik - Yenişehir Mahallesi,3+1,130,130,8,"Kiralık 3+1 Geniş Daire - Ova Yuvam Sitesi - Pendik Yenişehir
Pendik - Yenişehir Mahallesi
Daire | 3+1 | 8. Kat | 130 m²
35.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kiralik-31-genis-daire-ova-yuvam-sitesi-pendik-yenisehir-18575555
2025-12-14 21:45:17,45.000 TL,45.0,0.45,Sancaktepe - Veysel Karani Mahallesi,,Sancaktepe - Veysel Karani Mahallesi,2+1,100,100,11,"Sancaktepe Siltaş Comfort'ta Sıfır İskanlı Kiralık Arakat Daire
Sancaktepe - Veysel Karani Mahallesi
Daire | 2+1 | 11. Kat | 100 m²
45.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sancaktepe-siltas-comfort-ta-sifir-iskanli-kiralik-arakat-daire-18575551
2025-12-14 21:45:17,18.500 TL,18.5,0.26,Eyüpsultan - Rami Cuma Mahallesi,,Eyüpsultan - Rami Cuma Mahallesi,1+1,70,70,,"Rami Cuma Mahallesi'nde 1+1 Bahçe Kullanımlı
Eyüpsultan - Rami Cuma Mahallesi
Daire | 1+1 | Bahçe katı | 70 m²
18.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/rami-cuma-mahallesi-nde-11-bahce-kullanimli-18575547
2025-12-14 21:45:17,55.000 TL,55.0,0.55,Bakırköy - Ataköy 7-8-9-10. Kısım Mahallesi,,Bakırköy - Ataköy 7-8-9-10. Kısım Mahallesi,2+1,100,100,7,"Ataköy 9. Kısım 2+1 Kiralık Daire
Bakırköy - Ataköy 7-8-9-10. Kısım Mahallesi
Daire | 2+1 | 7. Kat | 100 m²
55.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/atakoy-9-kisim-21-kiralik-daire-18575527
2025-12-14 21:45:17,26.000 TL,26.0,0.31,Eyüpsultan - Sakarya Mahallesi,,Eyüpsultan - Sakarya Mahallesi,2+1,85,85,2,"Eyüp Silahtar Da 2+1 / 85m2 / 2.kat / Kombili / Havadar / Geniş Mutfaklı / 15-16 Yıllık
Eyüpsultan - Sakarya Mahallesi
Daire | 2+1 | 2. Kat | 90 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/eyup-silahtar-da-21-85m2-2-kat-kombili-havadar-genis-mutfakli-15-16-yillik-18575375
2025-12-14 21:45:17,95.000 TL,95.0,0.98,Kadıköy - Suadiye Mahallesi,,Kadıköy - Suadiye Mahallesi,3+1,97,97,6,"Suadiye'de Sıfır Proje Kiralık 3+1 Daire
Kadıköy - Suadiye Mahallesi
Daire | 3+1 | 6. Kat | 97 m²
95.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/suadiye-de-sifir-proje-kiralik-31-daire-18575318
2025-12-14 21:45:18,28.000 TL,28.0,0.33,Maltepe - Zümrütevler Mahallesi,,Maltepe - Zümrütevler Mahallesi,2+1,85,85,Zemin,"Güneyden Metroya 8 Dakika Yürüme 2+1.85m2 Ulaşıma Yakın Yeni Daire
Maltepe - Zümrütevler Mahallesi
Daire | 2+1 | Yüksek giriş | 80 m²
28.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/guneyden-metroya-8-dakika-yurume-21-85m2-ulasima-yakin-yeni-daire-18575295
2025-12-14 21:45:18,"26.000 TL
28.000 TL",,,Bayrampaşa - Muratpaşa Mahallesi,,Bayrampaşa - Muratpaşa Mahallesi,2+1,90,90,3,"Balcıoğlundan Muratpaşa Mah. Kiralık 1. Normal Kat Daire
Bayrampaşa - Muratpaşa Mahallesi
Daire | 2+1 | 3. Kat | 90 m²
26.000 TL
28.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/balcioglundan-muratpasa-mah-kiralik-1-normal-kat-daire-18575287
2025-12-14 21:45:18,18.000 TL,18.0,0.21,Arnavutköy - Mehmet Akif Ersoy Mahallesi,,Arnavutköy - Mehmet Akif Ersoy Mahallesi,2+1,85,85,Zemin,"Taşoluk Mah.2+1 Yüksek Giriş Kiralık Daire
Arnavutköy - Mehmet Akif Ersoy Mahallesi
Daire | 2+1 | Yüksek giriş | 85 m²
18.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/tasoluk-mah-21-yuksek-giris-kiralik-daire-18575131
2025-12-14 21:45:18,40.000 TL,40.0,0.33,Ümraniye - Namık Kemal Mahallesi,,Ümraniye - Namık Kemal Mahallesi,3+2,120,120,Çatı,"Ayreal'den Namık Kemal Mah. Yeni Yapıda 3+2 Dubleks Kiralık Daire
Ümraniye - Namık Kemal Mahallesi
Daire | 3+2 | Çatı Dubleks | 120 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/ayreal-den-namik-kemal-mah-yeni-yapida-32-dubleks-kiralik-daire-18575118
2025-12-14 21:45:18,32.000 TL,32.0,0.4,Esenler - Fatih Mahallesi,,Esenler - Fatih Mahallesi,2+1,80,80,4,"Kiralık 2+1 Fatih Mah Türkiye Emlak 4. Kat 80m2 Daire
Esenler - Fatih Mahallesi
Daire | 2+1 | 4. Kat | 80 m²
32.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kiralik-21-fatih-mah-turkiye-emlak-4-kat-80m2-daire-18575102
2025-12-14 21:45:19,26.000 TL,26.0,0.43,Ümraniye - Madenler Mahallesi,,Ümraniye - Madenler Mahallesi,1+1,60,60,Zemin,"Madenler Mh Metroya Yakın 1+1 Ayrı Mutfaklı Kiralık Sıfır Daire
Ümraniye - Madenler Mahallesi
Daire | 1+1 | Yüksek giriş | 60 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/madenler-mh-metroya-yakin-11-ayri-mutfakli-kiralik-sifir-daire-18575049
2025-12-14 21:45:19,155.000 TL,155.0,0.78,Üsküdar - Çengelköy Mahallesi,,Üsküdar - Çengelköy Mahallesi,3+1,200,200,2,"Panoramik Boğaz Manzaralı Ferah 3+1 Kiralık Yol Yalı Dairesi
Üsküdar - Çengelköy Mahallesi
Daire | 3+1 | 2. Kat | 200 m²
155.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/panoramik-bogaz-manzarali-ferah-31-kiralik-yol-yali-dairesi-18575013
2025-12-14 21:45:19,34.500 TL,34.5,0.27,Esenyurt - Aşık Veysel Mahallesi,,Esenyurt - Aşık Veysel Mahallesi,4+1,126,126,2,"Esenkent Yasemin Evleri Boyası Yeni Yapılmış Bakımlı 4+1 Daire
Esenyurt - Aşık Veysel Mahallesi
Daire | 4+1 | 2. Kat | 126 m²
34.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/esenkent-yasemin-evleri-boyasi-yeni-yapilmis-bakimli-41-daire-18574842
2025-12-14 21:45:19,43.000 TL,43.0,0.32,Başakşehir - Bahçeşehir 1. Kısım Mahallesi,,Başakşehir - Bahçeşehir 1. Kısım Mahallesi,3+1,135,135,,"Bahçeşehir Kiralık 3+1 135 M2. Çınar B Tipi
Başakşehir - Bahçeşehir 1. Kısım Mahallesi
Daire | 3+1 | Bahçe katı | 165 m²
43.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bahcesehir-kiralik-31-135-m2-cinar-b-tipi-18574839
2025-12-14 21:45:19,25.000 TL,25.0,0.29,Küçükçekmece - Halkalı Merkez Mahallesi,,Küçükçekmece - Halkalı Merkez Mahallesi,2+1,85,85,,"Çb'den Halkalı'da 2+1 Bahçe Kullanımlı Kiralık Bahçe Kat Daire
Küçükçekmece - Halkalı Merkez Mahallesi
Daire | 2+1 | Bahçe katı | 85 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/cb-den-halkali-da-21-bahce-kullanimli-kiralik-bahce-kat-daire-18574786
2025-12-14 21:45:30,25.000 TL,25.0,0.36,Fatih - İskenderpaşa Mahallesi,,Fatih - İskenderpaşa Mahallesi,1+1,70,70,1,"Merkezi Konumda
Fatih - İskenderpaşa Mahallesi
Daire | 1+1 | 1. Kat | 70 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/merkezi-konumda-18574743
2025-12-14 21:45:30,33.000 TL,33.0,0.29,Avcılar - Ambarlı Mahallesi,,Avcılar - Ambarlı Mahallesi,3+1,115,115,Zemin,"3+1 Ambarlı Mah.butik Site İçinde Otoparklı Ebeveyn Banyolu Sıfır Daire
Avcılar - Ambarlı Mahallesi
Daire | 3+1 | Yüksek giriş | 115 m²
33.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/31-ambarli-mah-butik-site-icinde-otoparkli-ebeveyn-banyolu-sifir-daire-18574720
2025-12-14 21:45:30,53.000 TL,53.0,0.53,Çekmeköy - Güngören Mahallesi,,Çekmeköy - Güngören Mahallesi,2+1,100,100,1,"Aramanıza uygun yeni bir ilan yayınlandığında ilk sizin haberiniz olsun.
Aramayı Kaydet
Çekmeköy Emlak Konut Çınarköy Evleri Kiralık 2+1 Daire
Çekmeköy - Güngören Mahallesi
Daire | 2+1 | 1. Kat | 100 m²
53.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/cekmekoy-emlak-konut-cinarkoy-evleri-kiralik-21-daire-18574690
2025-12-14 21:45:31,65.000 TL,65.0,0.33,Zeytinburnu - Nuripaşa Mahallesi,,Zeytinburnu - Nuripaşa Mahallesi,4+1,200,200,4,"Zeytinburnu Nuripaşa'da Genç Binada 200m2 4+1 Kiralık Dubleks
Zeytinburnu - Nuripaşa Mahallesi
Daire | 4+1 | 4. Kat | 200 m²
65.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/zeytinburnu-nuripasa-da-genc-binada-200m2-41-kiralik-dubleks-18574671
2025-12-14 21:45:31,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,0.58,Beyoğlu - Cihangir Mahallesi,,Beyoğlu - Cihangir Mahallesi,1+1,55,55,1,"İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL
Bölge Raporunu İncele
Beyoğlu İstiklal Cd Galatasaray Hamama Yakın Kiralik 1+1 Esyali Daire
Beyoğlu - Cihangir Mahallesi
Daire | 1+1 | 1. Kat | 55 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/beyoglu-istiklal-cd-galatasaray-hamama-yakin-kiralik-11-esyali-daire-18574666
2025-12-14 21:45:31,50.000 TL,50.0,0.36,Sarıyer - Yeniköy Mahallesi,,Sarıyer - Yeniköy Mahallesi,3+1,140,140,,"Yeniköy Bağlar Elit Bölgede Masrafsız 3+1 Bahçe Katı
Sarıyer - Yeniköy Mahallesi
Daire | 3+1 | Bahçe katı | 140 m²
50.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/yenikoy-baglar-elit-bolgede-masrafsiz-31-bahce-kati-18574545
2025-12-14 21:45:31,20.000 TL,20.0,0.48,Bağcılar - Bağlar Mahallesi,,Bağcılar - Bağlar Mahallesi,1+0,42,42,11,"Suryapı Corridor Da Kiralık 1+0 42m2 Stüdyo Daire Güneşli
Bağcılar - Bağlar Mahallesi
Daire | Stüdyo | 11. Kat | 42 m²
20.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/suryapi-corridor-da-kiralik-10-42m2-studyo-daire-gunesli-18574490
2025-12-14 21:45:31,30.000 TL,30.0,0.35,Sancaktepe - İnönü Mahallesi,,Sancaktepe - İnönü Mahallesi,2+1,85,85,Zemin,"İnönü Mh. Metroya 10 Dk Full Eşyalı Kiralık 2+1 Daire
Sancaktepe - İnönü Mahallesi
Daire | 2+1 | Yüksek giriş | 85 m²
30.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/inonu-mh-metroya-10-dk-full-esyali-kiralik-21-daire-18574436
2025-12-14 21:45:31,14.000 TL,14.0,0.23,Üsküdar - Yavuztürk Mahallesi,,Üsküdar - Yavuztürk Mahallesi,1+1,60,60,Zemin,"Yavuztürk Mahallesinde Müstakil Girişli Kiralık Daire
Üsküdar - Yavuztürk Mahallesi
Daire | 1+1 | Düz Giriş (Zemin) | 60 m²
14.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/yavuzturk-mahallesinde-mustakil-girisli-kiralik-daire-18574428
2025-12-14 21:45:32,29.000 TL,29.0,0.32,Ümraniye - Tatlısu Mahallesi,,Ümraniye - Tatlısu Mahallesi,2+1,90,90,Zemin,"Tatlısu Mah Yunus Emre Sitesinde Geniş M2 Kiralık Daire
Ümraniye - Tatlısu Mahallesi
Daire | 2+1 | Yüksek giriş | 90 m²
29.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/tatlisu-mah-yunus-emre-sitesinde-genis-m2-kiralik-daire-18574392
2025-12-14 21:45:32,27.000 TL,27.0,0.25,Tuzla - Aydınlı Mahallesi,,Tuzla - Aydınlı Mahallesi,3+1,110,110,1,"Global'den Aydınlı Mah'de Toki 627 1'etap'da Ara Kat 3+1 Daire
Tuzla - Aydınlı Mahallesi
Daire | 3+1 | 1. Kat | 110 m²
27.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/global-den-aydinli-mah-de-toki-627-1-etap-da-ara-kat-31-daire-18574303
2025-12-14 21:45:32,35.000 TL,35.0,0.37,Avcılar - Denizköşkler Mahallesi,,Avcılar - Denizköşkler Mahallesi,2+1,95,95,1,"Denizköşkler Mahallesi İbb Metrobüs Yürüme Mesafesin De Sıfır 2+1
Avcılar - Denizköşkler Mahallesi
Daire | 2+1 | 1. Kat | 95 m²
35.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/denizkoskler-mahallesi-ibb-metrobus-yurume-mesafesin-de-sifir-21-18574277
2025-12-14 21:45:32,25.000 TL,25.0,0.26,Silivri - Yeni Mahallesi,,Silivri - Yeni Mahallesi,2+1,95,95,2,"Silivri Yeni Mh. Merkezi Konumda Havuzlu Butik Site İçi 2+1
Silivri - Yeni Mahallesi
Daire | 2+1 | 2. Kat | 95 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/silivri-yeni-mh-merkezi-konumda-havuzlu-butik-site-ici-21-18574118
2025-12-14 21:45:33,27.000 TL,27.0,0.36,Eyüpsultan - Topçular Mahallesi,,Eyüpsultan - Topçular Mahallesi,2+1,75,75,Zemin,"Eyüpsultan Topçular Demirci Sitesi'nde 2+1 Yüksek Giriş Boş Kiralık Daire
Eyüpsultan - Topçular Mahallesi
Daire | 2+1 | Yüksek giriş | 75 m²
27.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/eyupsultan-topcular-demirci-sitesi-nde-21-yuksek-giris-bos-kiralik-daire-18574117
2025-12-14 21:45:33,37.000 TL,37.0,0.37,Sarıyer - Kireçburnu Mahallesi,,Sarıyer - Kireçburnu Mahallesi,2+1,100,100,Zemin,"Tarabyaüstü Ulaşım Yakın Bahçeli Eşyalı 2+1 Yüksek Giriş Katı
Sarıyer - Kireçburnu Mahallesi
Daire | 2+1 | Yüksek giriş | 100 m²
37.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/tarabyaustu-ulasim-yakin-bahceli-esyali-21-yuksek-giris-kati-18574112
2025-12-14 21:45:33,26.000 TL,26.0,0.21,Maltepe - Zümrütevler Mahallesi,,Maltepe - Zümrütevler Mahallesi,3+1,125,125,2,"Zümrütevlerde;ulaşımı Kolay,2.kat,balkonlu,kombili,geniş (3+1)
Maltepe - Zümrütevler Mahallesi
Daire | 3+1 | 2. Kat | 125 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/zumrutevlerde-ulasimi-kolay-2-kat-balkonlu-kombili-genis-31-18574102
2025-12-14 21:45:33,78.000 TL,78.0,0.41,Başakşehir - Bahçeşehir 1. Kısım Mahallesi,,Başakşehir - Bahçeşehir 1. Kısım Mahallesi,4+1,190,190,3,"Bahçeşehir, Gökkuşağı Gölet Manzaralı, Boş Kiralik 4+1 Daire.
Başakşehir - Bahçeşehir 1. Kısım Mahallesi
Daire | 4+1 | 3. Kat | 190 m²
78.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bahcesehir-gokkusagi-golet-manzarali-bos-kiralik-41-daire-18574078
2025-12-14 21:45:34,27.000 TL,27.0,0.32,Beyoğlu - Hacıahmet Mahallesi,,Beyoğlu - Hacıahmet Mahallesi,2+1,85,85,4,"Diyar Emlaktan 2+1 Masrafsız Temiz Daire
Beyoğlu - Hacıahmet Mahallesi
Daire | 2+1 | 4. Kat | 85 m²
27.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/diyar-emlaktan-21-masrafsiz-temiz-daire-18574057
2025-12-14 21:45:34,17.000 TL,17.0,0.2,Beyoğlu - Hacıahmet Mahallesi,,Beyoğlu - Hacıahmet Mahallesi,2+1,85,85,,"Dıyar Emlak'tan 2+1 Temiz Kiralık Daire
Beyoğlu - Hacıahmet Mahallesi
Daire | 2+1 | Bahçe katı | 85 m²
17.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/diyar-emlak-tan-21-temiz-kiralik-daire-18574055
